chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,origin_sample,LABEL
0.27236614,0.05048063,1109.839848,1284.111207,2194.429155,0.042491566,-321.08856,160.87457,-43.313534,29.08976,17.429062,3.6916008,-10.367697,-28.917696,-22.76895,-14.030346,-16.758642,-15.240754,-15.489151,-12.263388,-10.92088,-14.575039,-10.7068,-8.758037,-9.880898,-0.142905,extracted_segment_biden,NEW
0.42598608,0.026336038,1239.682975,1296.162728,2238.474343,0.05871582,-364.907,168.4763,-41.775097,16.44157,-13.719108,-5.5669622,-4.2153125,-15.182113,-15.618836,-17.950129,-14.438335,-7.1944165,-5.704864,-10.797053,-14.360554,-11.242575,-10.689192,-12.977009,-7.6612043,-5.502397,extracted_segment_biden,NEW
0.32151276,0.040970773,1333.800049,1227.5575,2340.022971,0.07841353,-346.02908,149.36545,-52.99388,28.588612,-1.7461052,-11.70592,-6.968791,-18.364914,-18.030804,-16.96694,-13.456427,-16.785755,-16.360975,-12.5767975,-8.688186,-8.478484,-9.96717,-2.7439065,-2.5777457,-6.9265003,extracted_segment_biden,NEW
0.3067812,0.04340283,1216.337967,1229.972612,2165.065696,0.058349609,-324.57486,162.91774,-40.96014,34.508083,-3.0648751,-0.402106,-11.969588,-27.016508,-17.772627,-15.858395,-21.91766,-13.405606,-9.614445,-7.643427,-10.36842,-9.469359,-9.378251,-8.114836,-6.734442,-5.5942655,extracted_segment_biden,NEW
0.44884226,0.018032348,1290.93717,1381.925,2475.339577,0.063332298,-388.41016,150.3669,-41.458687,19.05629,1.1320431,-7.664351,-8.2264,-15.052143,-12.197653,-12.694666,-12.107455,-13.808274,-14.4246855,-16.180641,-11.7264,-8.999149,-10.607381,-7.784761,-4.7746487,-3.3970633,extracted_segment_biden,NEW
0.41338682,0.031511612,1327.764219,1310.332927,2375.014426,0.071744052,-349.43674,159.4534,-51.94537,18.213728,-1.40802,-9.212539,-12.684577,-22.042185,-10.3403845,-9.128517,-12.50981,-10.602607,-13.59,-17.323458,-14.345779,-8.243516,-11.694788,-10.461425,-6.030145,-0.7211885,extracted_segment_biden,NEW
0.40861258,0.025818288,1071.085137,1117.866827,1770.861262,0.051868786,-337.5195,186.93788,-48.10209,10.924939,-3.6624053,-6.4644465,-6.2268815,-18.683607,-16.122042,-16.143679,-11.971613,-10.42029,-8.468482,-10.017413,-13.934673,-11.2729645,-6.4319158,-4.6185193,-10.276064,-5.643629,extracted_segment_biden,NEW
0.5070565,0.011342025,1647.311416,1563.916975,3052.576238,0.087280273,-397.184,135.1017,-50.17477,22.168953,-9.286703,-5.7160125,-11.252354,-15.354287,-16.567041,-13.134915,-6.1933484,-14.468365,-14.574244,-11.153744,-12.880292,-11.654279,-10.976341,-7.684747,-5.8318315,-4.035099,extracted_segment_biden,NEW
0.2895341,0.045695946,1094.717188,1282.517803,2085.050271,0.041648171,-315.56467,161.10027,-40.738747,26.922926,12.646941,8.058979,-16.289299,-21.533587,-20.671541,-14.735107,-15.941248,-15.600779,-15.844531,-9.810662,-15.246238,-11.338042,-13.882882,-6.502792,-8.393422,-0.8031738,extracted_segment_biden,NEW
0.4288332,0.018358828,1291.91101,1447.622279,2373.301558,0.060413707,-382.2625,155.72888,-40.2227,20.921944,4.7317824,0.35973313,-17.76354,-14.215131,-14.058828,-12.962037,-9.569146,-13.853872,-12.877917,-8.097465,-17.925493,-6.959888,-18.326645,-6.9244733,-7.850012,-1.4365593,extracted_segment_biden,NEW
0.47504783,0.027293278,1611.209789,1416.506964,2842.872203,0.103049538,-358.1227,130.34857,-53.7655,32.91116,3.0195303,-7.3967867,-16.41263,-14.595535,-16.484789,-19.820696,-12.84499,-16.846846,-9.174786,-11.146638,-11.119454,-4.723809,-13.568023,-9.111396,-7.76284,-6.4945583,extracted_segment_biden,NEW
0.32903087,0.045647692,1347.890041,1287.821083,2471.669145,0.068037553,-317.02823,147.0738,-53.64601,49.87278,13.145022,-13.399819,-16.6323,-23.557415,-19.793173,-9.207577,-18.714281,-15.930267,-9.627923,-17.99373,-18.593199,-8.339868,-14.860764,-8.426522,-2.010745,-7.0475464,extracted_segment_biden,NEW
0.35622326,0.035828874,1415.104832,1373.186487,2565.876909,0.07619407,-355.00388,142.54817,-29.281847,30.98429,-14.340394,-11.792795,-10.20328,-9.348629,-13.994806,-13.459427,-9.604026,-11.293287,-14.814912,-15.381192,-17.903784,-12.358225,-10.377193,-7.6016903,-6.5303698,-4.5275583,extracted_segment_biden,NEW
0.5117155,0.01835802,1235.905204,1323.009028,2413.921009,0.064974698,-399.9366,151.08124,-36.561813,16.304209,6.2273517,-9.758088,-14.360047,-26.018309,-14.88728,-7.0401063,-9.920609,-12.413283,-9.831077,-9.213329,-13.466592,-11.736726,-10.332636,-10.883285,-6.8555446,-7.188173,extracted_segment_biden,NEW
0.37403408,0.03562109,1629.733761,1481.156344,2901.10973,0.098954634,-338.45334,126.74539,-29.648796,37.433895,-3.748976,-0.4528724,-12.944861,-14.218385,-18.824593,-16.051353,-11.354987,-16.61445,-14.759689,-11.30082,-14.782849,-6.8847475,-10.913313,-9.181585,-2.229582,-3.271405,extracted_segment_biden,NEW
0.30422807,0.040199008,1006.606755,1103.112679,1713.113126,0.052656694,-363.2734,174.19574,-34.697308,21.888853,-3.6006272,-16.967638,-6.25625,-17.852057,-13.372091,-9.524587,-12.82334,-20.412756,-20.440737,-13.535763,-18.38118,-14.939399,-11.021112,-6.963947,-0.44298398,0.02924084,extracted_segment_biden,NEW
0.37539586,0.041507367,1506.990712,1469.596148,2865.87358,0.077126243,-317.28244,127.92534,-46.490677,43.950764,-0.33802056,-0.6173012,-14.025171,-17.953766,-22.450514,-19.130312,-14.196258,-12.51218,-11.409945,-13.158662,-15.242644,-8.694251,-10.193168,-6.7496934,-6.4838867,-8.307201,extracted_segment_biden,NEW
0.46174756,0.01644571,1330.945263,1441.702812,2600.623668,0.060924183,-400.55228,142.63795,-28.936853,27.01516,-6.586598,-11.52298,-4.3513236,-12.389905,-8.840778,-13.796918,-13.9974785,-14.402881,-12.604445,-16.61458,-18.21877,-12.288715,-11.4484005,-5.181978,-2.8131816,-3.0072272,extracted_segment_biden,NEW
0.29320356,0.04940063,933.7610158,1150.57524,1859.685724,0.040249911,-336.23657,166.07628,-32.42198,32.40771,11.214534,-1.0858251,-19.775969,-35.177162,-23.221989,-16.373669,-14.510825,-17.258604,-14.186814,-11.703311,-10.440159,-9.959197,-8.09661,-6.1019154,-8.695118,-4.0309677,extracted_segment_biden,NEW
0.31290597,0.04930452,1309.717981,1273.37448,2391.409024,0.073941317,-316.54156,152.94888,-42.46041,38.44489,-1.6931992,-6.4112473,-25.763227,-28.532337,-18.686792,-14.37178,-14.364194,-15.058106,-13.240131,-13.278915,-13.2134,-7.121967,-15.912353,-8.608453,-2.16573,-6.663437,extracted_segment_biden,NEW
0.46190894,0.022078587,1234.192893,1213.595049,2113.434948,0.073896928,-379.0467,174.35863,-52.53737,10.32272,-14.804031,-12.110541,-13.406574,-13.988974,-8.594722,-14.758691,-8.939348,-4.697385,-8.708293,-16.3732,-17.023329,-11.656014,-13.191459,-12.525216,-4.8606153,-5.868657,extracted_segment_biden,NEW
0.32770234,0.047576953,1231.865861,1256.647079,2283.008922,0.056396484,-309.51822,154.53041,-43.266224,42.89295,9.136679,-12.9964075,-8.449187,-20.084223,-18.176138,-4.4856815,-22.940426,-19.388704,-12.574569,-21.27519,-17.246061,-12.970154,-16.177736,-6.2378726,-3.2048914,0.26881778,extracted_segment_biden,NEW
0.27585706,0.055111695,1255.19604,1278.441118,2338.554798,0.060602362,-310.91125,153.3268,-47.043808,49.62594,10.897055,-10.152221,-23.05499,-38.26605,-13.737507,-0.25663292,-22.875898,-12.902755,-11.379207,-21.985304,-10.561746,-12.861054,-20.024786,-2.77576,-0.046317827,-5.742391,extracted_segment_biden,NEW
0.42273396,0.027652282,1204.090561,1172.388417,2087.986617,0.072165749,-356.28983,181.16595,-53.602604,19.690424,-7.8295054,-21.859001,-13.990838,-18.604124,-11.772816,-12.922036,-10.270027,-6.4170256,-9.898889,-15.34537,-12.227914,-12.039494,-12.37232,-9.71262,-6.6844816,-6.2167416,extracted_segment_biden,NEW
0.3760193,0.037937436,1304.08633,1319.196086,2419.549006,0.07368608,-359.59167,148.37709,-40.152473,33.34689,6.5332427,-13.924773,-9.186465,-21.442844,-19.565685,-6.321507,-21.604517,-18.03889,-10.809395,-15.6544485,-13.661671,-8.17938,-8.426821,-5.4656034,-7.2482176,-4.700577,extracted_segment_biden,NEW
0.2448118,0.055237494,961.853729,1127.137638,1948.999578,0.036698775,-331.5628,175.31992,-44.32107,43.730495,9.903189,-12.477721,-9.123276,-34.559635,-29.868086,-8.299465,-15.588212,-15.65517,-17.126846,-19.913025,-7.020627,-5.458294,-13.656643,-9.780903,0.15062699,-1.6122617,extracted_segment_biden,NEW
0.39249662,0.030677337,1301.011023,1330.806187,2430.070912,0.063942649,-350.40945,145.24469,-34.426975,30.577196,8.148531,-1.0129242,-7.607576,-25.054089,-20.991592,-8.921085,-13.736822,-16.637007,-13.097855,-13.466083,-15.04758,-10.245144,-8.929464,-6.862398,-4.4370456,-4.537531,extracted_segment_biden,NEW
0.2799049,0.04945365,1302.539693,1345.442421,2400.707453,0.055353338,-315.29257,145.05258,-44.31144,47.407677,13.172527,-10.054876,-17.680584,-27.777393,-18.511066,-3.466506,-25.589241,-18.48405,-8.428651,-17.293602,-13.724383,-10.941827,-15.694687,-2.0887861,-3.817685,-4.8015523,extracted_segment_biden,NEW
0.30017743,0.04023659,1216.070835,1220.294197,2217.675226,0.055897106,-322.79025,166.00096,-50.4921,35.885864,13.436612,-3.4512594,-16.160236,-34.834343,-23.634418,-10.615109,-15.434867,-16.225315,-11.208632,-8.412011,-8.27797,-7.8898473,-12.771816,-5.71031,-6.512939,-5.6295767,extracted_segment_biden,NEW
0.46086422,0.021678476,1387.298713,1382.311288,2599.155495,0.07829146,-388.096,143.57835,-46.595066,19.584969,0.4235005,-14.704932,-10.309791,-19.297432,-13.974338,-11.369495,-10.11802,-11.954164,-11.525954,-13.535739,-12.950027,-10.519784,-14.896,-6.9797792,-2.873321,-5.174985,extracted_segment_biden,NEW
0.3156868,0.036945492,1276.5273,1383.265643,2345.650968,0.065107866,-345.50443,147.26483,-23.556,29.97071,-10.522086,-4.5403266,-10.308008,-20.76033,-18.639864,-14.290136,-10.8822975,-11.253217,-16.318321,-15.412024,-14.519937,-9.434532,-14.834988,-8.296637,-0.4182115,-0.8914325,extracted_segment_biden,NEW
0.38598353,0.033287648,1164.407714,1312.475877,2224.282005,0.052146218,-367.9333,160.12456,-38.876175,21.97553,2.88684,-11.078144,-11.982514,-16.445295,-14.821594,-14.420572,-11.951599,-13.817117,-9.302349,-11.621966,-12.158651,-10.385294,-13.786398,-10.166322,-9.546325,-3.5255852,extracted_segment_biden,NEW
0.43350917,0.021865238,1946.565492,1607.030665,3425.981556,0.115334251,-348.37878,103.98703,-47.865055,46.220963,-6.130324,-5.477287,-15.330487,-11.135676,-10.065262,-16.55957,-15.266034,-12.0758,-13.931289,-10.800552,-12.5571995,-11.256902,-11.66647,-5.437432,-5.298985,-5.4474597,extracted_segment_biden,NEW
0.35065895,0.03780735,1079.909888,1277.883645,2062.29359,0.040882457,-362.1148,166.24135,-38.187027,16.504381,6.9730086,-6.887065,-9.3685465,-14.359687,-15.751721,-13.128963,-8.872638,-13.879536,-13.4146,-17.365795,-16.462088,-11.41664,-14.726865,-8.903063,-6.463103,2.1756403,extracted_segment_biden,NEW
0.37207547,0.031598896,1325.289244,1362.873868,2543.364924,0.062311346,-338.25427,154.05066,-52.7822,38.829464,14.95614,-17.405764,-22.394535,-16.316261,-17.241137,-8.924232,-10.181533,-17.53766,-9.0777025,-11.914347,-12.319238,-9.335143,-16.700102,-8.693116,-3.4734519,-3.9478302,extracted_segment_biden,NEW
0.40999636,0.033921536,1133.51255,1212.372007,2069.145064,0.055553089,-387.7326,161.04344,-38.62369,13.81915,9.705506,-3.000216,-12.688758,-31.301788,-15.588755,-11.186364,-15.275834,-14.122695,-12.947125,-11.388955,-14.465669,-13.8798485,-10.464274,-7.7229314,-8.632145,-4.4690776,extracted_segment_biden,NEW
0.3131524,0.042147525,1646.980694,1448.600475,2929.005016,0.098788175,-305.01294,128.58339,-47.432064,41.097843,10.606632,-1.093304,-14.319135,-22.66648,-25.416578,-9.596572,-17.95331,-17.542112,-12.1756315,-10.018746,-13.334744,-10.105015,-10.418201,-7.225331,-9.58685,-2.9440925,extracted_segment_biden,NEW
0.4439811,0.022897689,1848.273653,1480.222242,3125.495494,0.122636275,-326.50803,119.754105,-56.450756,40.77034,-0.83241916,3.8941705,-19.391352,-19.171495,-20.136848,-9.095948,-13.200262,-13.464843,-10.68146,-8.310149,-12.674551,-10.436385,-14.514419,-10.270969,-5.962042,-2.7284815,extracted_segment_biden,NEW
0.47127518,0.01735757,1149.398651,1348.428611,2133.744673,0.050825639,-433.3369,150.54828,-25.15648,6.343417,7.49733,-5.2876716,-3.2086105,-20.287788,-15.127203,-7.773123,-9.575079,-10.284317,-9.9989805,-10.8868,-17.588835,-15.724868,-11.79989,-8.998963,-6.8306184,-3.249135,extracted_segment_biden,NEW
0.2990023,0.04411056,1313.469729,1264.111517,2305.765603,0.069469105,-308.48456,157.26126,-49.481083,21.044884,13.6233635,5.035588,-11.937051,-30.900696,-27.758015,-10.164178,-15.208202,-15.793909,-11.950135,-3.1191688,-13.418137,-12.231385,-10.507447,-6.586589,-9.138712,-4.9025507,extracted_segment_biden,NEW
0.36913103,0.029425442,1524.057158,1439.814665,2683.575439,0.083673651,-330.97845,132.86794,-44.930523,45.96144,15.216793,-1.0884305,-14.325952,-13.59441,-15.751281,-7.915483,-21.17657,-16.954416,-10.938844,-10.585442,-13.028153,-9.862638,-11.285758,-11.073207,-8.066523,-3.4076948,extracted_segment_biden,NEW
0.31842214,0.030016094,1280.112177,1316.577825,2282.764227,0.064231179,-326.59064,164.8474,-44.726254,24.376392,-2.5403578,0.12684152,-13.090926,-17.823612,-23.263487,-16.290373,-10.417241,-6.3481307,-8.570024,-7.257461,-12.273179,-7.0707383,-15.872436,-14.773589,-9.02919,-4.611361,extracted_segment_biden,NEW
0.5398598,0.008703802,1447.739033,1550.726697,2825.743519,0.071899414,-415.57425,149.60411,-46.30496,24.470207,-2.2621827,-4.5944858,-12.162263,-12.941162,-14.825147,-7.3852816,-8.026566,-12.067211,-8.234008,-9.377832,-15.532129,-11.334334,-14.372384,-11.165655,-7.347952,-4.292813,extracted_segment_biden,NEW
0.37780932,0.037905946,1264.897171,1332.046293,2371.58869,0.063343395,-371.36008,146.8885,-31.305367,29.18537,-0.83819157,-15.432163,-6.7886214,-18.134916,-17.796263,-13.92796,-12.255662,-13.349517,-11.555485,-12.545518,-13.65087,-11.880276,-11.588627,-9.625633,-5.169915,-1.5131396,extracted_segment_biden,NEW
0.4990729,0.0150828,1795.829923,1645.755593,3370.680376,0.093838778,-369.67923,120.77871,-47.505245,42.707645,-4.413033,-4.403953,-17.55477,-15.8276205,-16.17524,-11.047342,-13.17534,-15.570144,-8.50097,-9.944021,-13.236014,-9.731112,-10.692116,-8.397576,-7.0770383,-8.383314,extracted_segment_biden,NEW
0.34547383,0.04383986,1498.993051,1520.035535,2906.248335,0.067915483,-315.5914,135.2556,-38.267857,44.286373,-6.8970914,-4.1600537,-14.065354,-23.155373,-26.25356,-16.149536,-18.563734,-11.596382,-8.274854,-12.701165,-11.828812,-8.79779,-13.080118,-6.927751,-3.9404848,-4.1597004,extracted_segment_biden,NEW
0.24386296,0.058286443,783.9052344,980.6992363,1350.719105,0.031505238,-348.90012,184.75194,-23.920551,23.046513,-7.4751725,-12.521335,-11.286802,-20.50574,-11.797504,-15.493555,-18.607637,-17.963577,-15.203666,-18.778942,-16.741383,-10.215898,-10.316219,-9.251293,-6.7338924,-1.8406914,extracted_segment_biden,NEW
0.5287717,0.009537684,1497.969217,1542.497926,2924.355802,0.06977983,-411.3086,146.7907,-43.072685,33.137062,-8.695164,2.3805785,-9.791015,-17.278786,-14.861682,-10.74963,-9.082292,-15.246914,-11.3248005,-10.670699,-15.658993,-11.101764,-11.813769,-7.249049,-5.956633,-3.6933656,extracted_segment_biden,NEW
0.29864854,0.05698569,1361.147663,1304.437386,2515.469638,0.069058505,-291.74902,148.25674,-46.60419,48.47783,-4.2518916,-5.9385147,-16.715996,-27.812742,-26.198938,-10.311085,-13.840707,-16.105606,-11.325504,-11.072803,-8.892165,-6.7425814,-15.637625,-13.891979,-0.38550395,-2.739705,extracted_segment_biden,NEW
0.5121509,0.010559082,1564.100344,1454.068716,2872.480358,0.092151989,-402.26788,145.68958,-54.628136,40.465244,-12.458325,-2.5039785,-11.236836,-12.48836,-20.301853,-7.5842137,-8.059685,-9.382551,-4.207677,-10.81698,-12.721073,-6.468176,-11.973227,-12.576476,-5.39141,-4.2255187,extracted_segment_biden,NEW
0.32953095,0.046669904,1268.467041,1305.815879,2308.457253,0.065629439,-331.85016,151.00409,-34.781277,30.890759,-2.5208611,0.41469443,-4.950469,-26.252607,-27.24894,-17.097542,-11.743053,-10.631348,-10.383356,-12.626904,-15.266356,-9.232106,-12.443824,-10.325982,-5.73078,-0.62216896,extracted_segment_biden,NEW
0.39565852,0.039428372,1309.592737,1302.066541,2348.097923,0.067460494,-302.7153,159.5284,-51.422924,22.373207,-1.274064,1.0301099,-10.546643,-28.153015,-20.531029,-6.959628,-13.765005,-10.7800045,-10.7658205,-17.403963,-19.486809,-9.114448,-10.796494,-10.174303,-5.7236214,-4.5524225,extracted_segment_biden,NEW
0.5717316,0.014304552,1586.2297,1541.824332,2991.891757,0.089499734,-382.737,146.47624,-43.037853,23.270025,-19.563984,-3.0569024,-12.165488,-12.37811,-12.780365,-15.624454,-7.7710037,-9.664264,-8.219544,-8.197946,-12.674606,-9.940458,-11.247141,-12.239184,-10.041957,-4.8421206,extracted_segment_biden,NEW
0.37105575,0.031486485,1384.403884,1402.407495,2616.039484,0.066006747,-350.21252,134.37755,-40.815517,32.85876,7.708464,-16.897171,-11.524118,-12.591708,-10.949255,-11.295367,-13.375236,-13.219489,-14.350427,-15.172785,-17.014153,-10.366533,-8.425462,-7.2185445,-2.7734594,-1.3239871,extracted_segment_biden,NEW
0.24977733,0.043275464,977.3454886,1231.311244,1774.286998,0.037431197,-349.28543,164.77899,-27.831806,25.387184,-2.7336173,-5.977715,-7.470123,-16.011513,-17.91434,-18.100441,-12.702692,-10.81166,-12.23259,-12.1378565,-15.013177,-10.106176,-15.070403,-12.234057,-3.6127844,-2.0432699,extracted_segment_biden,NEW
0.45655656,0.015256768,1458.463518,1537.964223,2842.627508,0.074252042,-383.4962,138.74298,-36.750374,35.912735,-2.810598,-2.5766587,-13.213535,-18.788477,-12.300271,-10.678058,-10.824291,-16.965315,-12.803222,-10.212592,-15.968011,-11.155383,-14.436401,-9.193716,-6.220181,-5.619354,extracted_segment_biden,NEW
0.2865186,0.041822653,1242.921404,1382.112398,2387.004506,0.051058683,-321.35574,145.3871,-38.594852,41.979275,8.626718,-14.602245,-20.794897,-13.706341,-15.673509,-18.423784,-11.622611,-15.386333,-11.208562,-13.57384,-22.944504,-6.6857147,-13.220423,-8.540072,-1.8493637,-3.2591326,extracted_segment_biden,NEW
0.27261993,0.036061335,899.1961409,1171.354466,1638.970392,0.03626598,-371.7048,163.06432,-19.433388,26.440968,7.0121784,-4.2464414,-7.850725,-15.918046,-14.2746315,-15.362231,-10.7001915,-15.73498,-13.4886465,-13.851382,-18.652834,-12.245608,-16.607355,-11.197336,0.8831101,-0.7754282,extracted_segment_biden,NEW
0.44977376,0.026123047,1453.498693,1368.175702,2594.995672,0.087235884,-371.25488,149.30876,-32.93593,21.47613,-5.7655435,-12.632557,-8.762558,-17.96361,-12.331084,-9.206461,-16.828098,-7.5399995,-6.690147,-12.004261,-14.59444,-11.186633,-14.950873,-5.746726,-6.2658544,-6.50431,extracted_segment_biden,NEW
0.24112095,0.051592723,1138.941473,1113.951075,1864.334939,0.060835405,-334.08475,162.21213,-31.493456,29.578218,-8.5114155,-10.166363,-6.5377445,-15.026639,-14.603537,-12.549839,-13.584747,-15.138099,-18.289843,-14.563949,-17.09441,-7.7947383,-12.793049,-9.026913,-1.6556084,-2.38079,extracted_segment_biden,NEW
0.2635723,0.047169194,1393.129209,1240.135741,2394.34537,0.081087979,-315.3635,148.90419,-58.10372,39.74594,17.555365,-7.3430147,-11.527137,-22.871513,-24.243742,-5.5005574,-12.5146055,-14.062384,-19.303822,-19.575647,-19.024105,-7.2189746,-15.604923,-10.364107,-1.1490715,4.9133043,extracted_segment_biden,NEW
0.35067403,0.032676455,1358.419145,1277.329056,2233.825129,0.085682262,-331.7526,161.27759,-37.668514,25.67541,-6.8918858,-16.522726,-12.614099,-15.589932,-23.410921,-8.551622,-11.399875,-8.413925,-11.087629,-13.829312,-16.96956,-8.385512,-11.616973,-11.824411,-7.835024,0.64112216,extracted_segment_biden,NEW
0.53019214,0.007159458,1897.351875,1622.128709,3456.079102,0.126431552,-380.46555,126.38311,-62.47936,39.709377,-21.714518,5.996875,-14.858133,-12.652066,-21.4219,-4.3655343,-10.196816,-11.740973,-13.362893,-9.042616,-13.833273,-5.5713654,-10.012653,-10.314493,-5.645608,-2.661236,extracted_segment_biden,NEW
0.34978178,0.051462244,1472.008185,1345.894138,2675.500488,0.086714311,-303.47766,138.70673,-55.703465,51.106125,8.570107,-13.675687,-11.4500265,-26.167511,-25.13158,-7.902839,-22.197765,-13.42103,-11.241817,-15.262338,-11.621413,-6.8924556,-15.110895,-7.0563326,-2.6129322,-1.629543,extracted_segment_biden,NEW
0.3512699,0.04704436,976.4425169,1070.35682,1724.369118,0.048239968,-317.26007,187.93878,-52.676662,14.289892,12.197705,1.4342315,-10.177204,-20.557472,-18.710608,-9.1947975,-14.424193,-15.32153,-15.331008,-17.851814,-21.83523,-13.388983,-9.60414,-7.091806,-3.4171119,1.2709612,extracted_segment_biden,NEW
0.30916142,0.047743436,1368.511708,1244.70323,2347.119141,0.077570135,-316.1037,150.61569,-46.668907,41.42532,-8.155028,-3.666936,-1.1834699,-27.353035,-23.56231,-9.441229,-19.55373,-9.083356,-12.717724,-17.544239,-10.597478,-9.8073225,-12.719878,-8.736754,-3.7279856,-1.3183932,extracted_segment_biden,NEW
0.42560595,0.019562615,1489.848173,1438.783126,2820.849609,0.078213778,-372.6152,142.3867,-56.232166,30.404615,0.5183433,-9.528884,-11.667609,-26.979939,-13.831829,-9.179612,-13.93361,-13.655059,-12.470318,-16.896742,-14.538882,-15.032526,-11.488192,-8.041507,-5.4676085,-4.6109304,extracted_segment_biden,NEW
0.37124968,0.04444993,1651.143209,1479.555933,3020.276434,0.093117454,-308.28217,124.35407,-53.69066,39.491196,-9.621558,-2.912773,-11.728998,-28.790491,-24.341011,-11.075491,-15.92625,-11.834061,-12.93843,-15.492077,-12.310653,-7.204335,-9.701839,-8.664056,-3.8317895,-0.9688528,extracted_segment_biden,NEW
0.30425835,0.041301873,1790.288418,1505.429709,3131.857577,0.104780717,-307.0218,112.60217,-42.53593,66.07946,-2.3125303,6.1085668,-6.2211657,-23.77951,-26.48426,-10.696229,-14.550537,-15.026002,-17.251244,-16.534063,-11.406093,-7.01285,-12.228275,-14.442649,-0.58929247,-0.12994601,extracted_segment_biden,NEW
0.47141403,0.021851175,1319.912408,1453.673307,2601.847146,0.063299006,-402.79297,140.08319,-30.351992,16.132656,2.85178,-5.779304,-2.1485896,-20.868715,-18.626875,-10.016847,-14.347158,-13.298931,-12.614495,-11.295228,-14.756702,-14.75693,-9.632741,-9.401677,-6.2644334,-3.2215524,extracted_segment_biden,NEW
0.20179361,0.057275794,790.425309,931.7820896,1477.96076,0.03375799,-354.28955,183.0534,-35.57147,14.454502,15.421739,-15.412784,-10.475709,-14.436158,-21.803747,-18.67658,-12.670666,-12.867584,-16.469433,-19.529045,-16.439425,-10.728376,-10.653027,-5.2457294,0.12853682,-6.129204,extracted_segment_biden,NEW
0.400375,0.031402797,1206.584378,1327.830675,2301.361084,0.060047496,-349.94647,153.25557,-36.73926,30.244942,16.890709,-4.861236,-14.123376,-22.427608,-20.706728,-11.033874,-9.655174,-12.083984,-14.981562,-16.542658,-12.483837,-7.6629133,-15.971603,-15.087739,-3.83165,-1.561068,extracted_segment_biden,NEW
0.2885303,0.038861495,1257.209396,1291.648763,2391.409024,0.062688654,-340.47537,153.98105,-40.68488,45.39131,-1.7118626,-6.46806,-11.899507,-18.61078,-22.574942,-15.294961,-13.709753,-10.857284,-13.132785,-14.134777,-9.219718,-8.325044,-11.788085,-12.724082,-2.251032,-4.8463264,extracted_segment_biden,NEW
0.5769775,0.003375469,1419.167091,1484.184902,2716.854026,0.075727983,-460.35315,155.22647,-55.09684,28.522514,-10.690614,-3.23252,-11.560879,-15.883269,-16.628868,-7.382461,-12.304642,-10.864233,-13.611405,-10.587687,-13.963363,-8.920066,-12.810099,-7.706047,-6.939163,-6.1826477,extracted_segment_biden,NEW
0.30699626,0.054253258,1397.35005,1231.734137,2444.997337,0.077725497,-307.44644,144.31575,-50.485085,41.0628,-0.0772013,-3.2729194,-16.068993,-26.139479,-22.933071,-11.616231,-22.499582,-14.5469885,-11.1281805,-17.705462,-12.992698,-12.575459,-8.899024,-9.349822,-4.173019,-4.8528295,extracted_segment_biden,NEW
0.28921032,0.047818586,1222.423212,1230.137404,2184.886031,0.057539506,-314.1185,157.8966,-43.795624,44.19971,3.5398688,-5.727668,-11.441499,-16.971514,-19.336256,-18.260077,-17.072664,-12.67723,-9.694982,-16.61597,-19.407566,-9.34659,-9.70252,-10.603675,-5.7844157,-1.1894091,extracted_segment_biden,NEW
0.36079696,0.03589413,1729.915635,1335.089637,2867.831143,0.112670898,-301.32193,141.47845,-64.162094,38.390633,4.9491735,-1.625745,-9.31401,-25.650782,-23.310463,-3.1985826,-11.688958,-13.324589,-18.843727,-16.035067,-15.203355,-9.640516,-11.309876,-10.767562,-5.7541504,-0.3731015,extracted_segment_biden,NEW
0.5136049,0.00481054,1824.940898,1661.953582,3434.301203,0.0949818,-411.93475,130.082,-58.05699,35.978863,-24.209028,2.2784786,-11.68692,-11.628415,-20.23855,-9.36029,-9.967079,-9.19703,-11.1111765,-7.1920943,-14.460123,-9.614323,-12.091421,-6.750337,-7.841319,-5.314782,extracted_segment_biden,NEW
0.24177541,0.060331568,925.2531789,1018.662506,1614.745539,0.042358398,-351.301,162.18224,-30.704784,33.642742,11.546552,-18.481386,-11.613448,-21.856936,-19.961374,-15.108255,-16.017952,-10.746388,-15.46009,-15.48453,-12.276359,-13.631213,-10.293586,-5.275155,-4.9458556,-3.382406,extracted_segment_biden,NEW
0.33080107,0.04551666,1780.432248,1463.641272,3197.92536,0.104625355,-285.7235,129.65004,-54.79688,44.73895,-13.717536,-3.3762498,-7.013681,-12.523053,-24.541267,-13.93975,-9.938254,-16.942753,-18.137348,-12.434561,-17.620947,-12.020544,-10.504964,-7.738307,1.6951823,-3.9637895,extracted_segment_biden,NEW
0.27761236,0.046354894,1314.147574,1194.689993,2271.263539,0.071056019,-325.61682,149.65553,-41.996956,30.98124,6.994373,1.0450466,-17.376635,-22.984966,-19.95102,-12.991172,-14.237194,-14.3799715,-11.546969,-10.845202,-14.803223,-7.4953656,-6.905956,-12.438174,-7.345883,-3.261026,extracted_segment_biden,NEW
